EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
931312191,GERVAIS COMMUNITY PROGRESS TEAM,% CARMEN LEIVA,PO BOX 442,GERVAIS,OR,97026-0442,0000,03,3,1000,200107,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,S20,
931312285,OREGON BASSET HOUND RESCUE INC,% JULIUS E VANIS JR,PO BOX 20254,KEIZER,OR,97307-0254,0000,03,3,4000,200105,1,15,000000000,1,01,201707,0,0,02,0,07,0,0,0,D20,
931312411,NEW START CHRISTIAN CENTER,% CLAUDE E FARRESTER,5462 ALICIA COURT SE,SALEM,OR,97306-0000,0000,03,3,7000,200111,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
931312421,OREGON HUNTERS ASSOCIATION,,495 NE GOLF COURSE DR,NEWPORT,OR,97365-1441,3517,03,9,1000,199402,0,16,350000000,5,01,,0,0,01,0,12,,,,,LINCOLN COUNTY CHAPTER
931312502,POLK COUNTY PROCUREMENTS,% GREG HANSEN,850 MAIN ST,DALLAS,OR,97338-3128,0000,04,3,1000,200106,2,00,000000000,1,01,201406,0,0,02,0,06,0,0,0,W20,
931312647,OREGON FAMILY FARM ASSOCIATION,% LAWRENCE GEORGE,PO BOX 230637,TIGARD,OR,97281-0637,0000,04,3,3000,200105,2,00,000000000,1,01,201612,3,3,01,0,12,29323,59025,59025,K01,
931312910,WOODBURN UNITED SOCCER CLUB,% EVERARDO CASTRO,222 N PACIFIC HWY,WOODBURN,OR,97071-5146,0000,03,3,2000,200201,1,16,000000000,5,01,201605,0,0,02,0,05,0,0,0,N64,
931312955,CLACKAMAS CHARTER ALLIANCE,% CLACKAMAS MIDDLE COLLEGE,8740 SE SUNNYBROOK BLVD STE 350,CLACKAMAS,OR,97015-5761,0000,03,3,2000,200206,1,11,000000000,1,01,201706,6,7,01,0,06,1502522,5271166,5262715,B29,
931312961,CHILDRENS LITERATURE ALIVE FOUNDATION,% MARIAN CREAMER,0841 SW GAINES ST UNIT 1808,PORTLAND,OR,97239-3104,0000,03,3,2000,200103,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,B70,
931313032,FOUNDATION OF TIGARD BREAKFAST ROTARY CLUB INC,% JOHN SKILLERN,13500 SW PACIFIC HWY STE 58 # 534,PORTLAND,OR,97223-4803,0000,03,3,1000,200108,1,16,000000000,1,01,201706,4,3,02,0,06,152168,35657,28065,T30,
931313044,METROPOLITAN PATCHWORK SOCIETY,% BETSY SAYRE,PO BOX 563,BEAVERTON,OR,97075-0563,0000,03,3,1000,200205,1,16,000000000,1,01,201708,0,0,02,0,08,0,0,0,A40,
931313047,SPRINGS OF LIVING WATER FELLOWSHIP OF OREGON,% THOMAS A LANDERS VICE PRES,20746 SW SETTLEMENT DR,SHERWOOD,OR,97140-7885,0000,03,3,7000,200204,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
931313055,HOPE CHARITIES INC,% DAISY KUCHINAD,14816 SE MISTY DR APT 308,HAPPY VALLEY,OR,97086-6610,0000,03,3,1000,200110,1,15,000000000,1,01,201606,2,3,02,0,06,15135,27883,27883,Q33,
931313057,HOPE CHURCH,% MICHAEL WILEY,PO BOX 2112,FAIRVIEW,OR,97024-1815,0000,03,3,1000,200203,1,10,000000000,1,01,,0,0,06,0,06,,,,X21,
931313095,THE ARABIC CHRISTIAN CHURCH INC,% RACUF GIRGIS,1388 SE LARCH WAY,GRESHAM,OR,97080-2959,0000,03,1,7000,200205,1,10,000000000,1,01,,2,3,06,0,12,,,,X20,
931313097,NATIONAL CHARITY LEAGUE LAKE OSWEGO CHAPTER,% PHYLLIS CARLTON,PO BOX 334,LAKE OSWEGO,OR,97034-0040,0000,03,3,1200,200310,1,15,000000000,1,01,201705,3,3,01,0,05,90077,74358,63326,O30,
931313164,OREGON CHAPTER OF AMERICAN HISTORICAL SOCIETY OF GERMANS FROM,% BOB THORN,PO BOX 55218,PORTLAND,OR,97238-5218,0000,03,3,1200,200110,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,A80,OREGON CHAPTER
931313223,LEBANON AREA R-C,% LARRY BAKER,38575 SHADY OAK LN,LEBANON,OR,97355-9431,0000,07,3,1000,201408,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,N50,
931313229,NINE HOUSES OF GAIA,% SIENNA NEWCASTLE,PO BOX 14415,PORTLAND,OR,97293-0415,0000,03,3,7000,200108,1,10,000000000,1,01,,0,0,06,0,07,,,,X99,
931313230,HARNEY SENIOR HOUSING INC,% SAM CAIZZA,210 ROE DAVIS AVE,HINES,OR,97738-9406,0000,03,3,1000,200108,1,15,000000000,1,01,201612,5,4,01,0,12,869743,100342,100342,L20,
931313397,THE EARLY LEARNING CENTER,,765 14TH ST NE,SALEM,OR,97301-2611,0000,03,3,2000,200202,1,16,000000000,2,01,201512,3,4,01,0,12,35879,198976,198976,P33,
931313411,STATE OF JEFFERSON ALPACA ASSOCIATION,% LAWRENCE VELOZZI,13856 WEOWNA WAY,WHITE CITY,OR,97503-8535,0000,05,3,1000,200312,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,D039,
931313422,OUTREACH GOSPEL MISSION,,PO BOX 993,BROOKINGS,OR,97415-1200,0000,03,3,1000,200105,1,15,000000000,1,01,201612,4,4,01,0,12,433539,129817,129817,L41,
931313553,HOPE VILLAGE FOUNDATION INC,,1535 S IVY ST,CANBY,OR,97013-4334,0000,03,3,1000,200202,1,15,000000000,1,01,201609,3,1,02,0,09,65480,4100,4100,P11,
931313557,ISLAMIC CHAPLAIN ORGANIZATION,% MIKAL H SHABAZZ,PO BOX 11902,PORTLAND,OR,97211-0902,0000,03,3,1000,200512,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,X40,
931313562,INTERNATIONAL DEVELOPMENT AND EDUCATION ADVANCEMENT FOUNDATION,% CHERI ROGERS TOLAR,2272 SW SEYMOUR DR,PORTLAND,OR,97239-2148,0000,03,3,1200,200107,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,T20,
931313663,ENERGY TRUST OF OREGON INC,% MILLER NASH LLP,421 SW OAK ST STE 300,PORTLAND,OR,97204-1810,0000,03,3,1000,200208,1,15,000000000,1,01,201612,9,9,01,0,12,68704657,151250915,151250915,C350,
931313709,CAREWHEELS CORPORATION,% CLAUDE A GOODMAN,2996 DELLWOOD DR,LAKE OSWEGO,OR,97034-6726,0000,03,3,1000,200109,1,09,000000000,1,01,201612,0,0,02,0,12,0,0,0,J30,
931313754,EMERALD TRAIL RIDERS ASSOCIATION INC,% TREASURER,PO BOX 41617,EUGENE,OR,97404-0383,0000,07,3,1000,200206,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,N50,
931313759,PENDLETON AIR MUSEUM,% JOHN TILLMAN,PO BOX 639,PENDLETON,OR,97801-0639,0000,03,3,2000,200106,1,15,000000000,1,01,201612,2,1,02,0,12,15729,583,583,A50,
931313789,CENTER FOR APPLIED RESEARCH IN EDUCATION,% BONITA J GROSSEN,1742 NE 53RD CT,HILLSBORO,OR,97124-6058,0000,03,3,2000,200112,1,16,000000000,1,01,201612,4,3,02,0,12,187390,37641,37641,B059,
931313795,VOZ HISPANA CAUSA CHAVISTA,% JUAN ARGUMEDO,300 YOUNG ST,WOODBURN,OR,97071-4818,0000,04,3,3000,200207,2,00,000000000,1,01,201606,0,0,02,0,06,0,0,0,A23,
931313848,WEST VALLEY GLEANERS,% SHARI SHELL,104 SE RIVERSIDE DR,SHERIDAN,OR,97378-1945,0000,03,3,1000,200210,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,K30,
931313866,NEW OREGON ARTS AND LETTERS,% TIFFANY LEE BROWN,PO BOX 2863,PORTLAND,OR,97208-2863,0000,03,3,1000,200111,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,A65,
931313980,OREGON ASSOCIATION OF MINORITY ENTREPRENEURS,,731 N HAYDEN MEADOWS DR,PORTLAND,OR,97217-7569,4139,03,9,1000,199107,1,17,000000000,5,01,201612,6,4,03,0,12,1716806,487673,487673,,GROUP RETURN
931314072,AURORA CHORUS INC,,PO BOX 14505,PORTLAND,OR,97293-0505,0000,03,3,1000,200205,1,15,000000000,1,01,201608,3,4,01,0,08,39978,105564,105564,A6B,
931314079,VALE FFA SCHOLARSHIP FOUNDATION,% WILLIAM H BUHRIG,1632 3RD AVE E,VALE,OR,97918-5000,0000,03,3,1200,200108,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B82,
931314083,COLUMBIA RIVER HARVESTORS,,PO BOX 1278,BOARDMAN,OR,97818-1278,0000,03,3,1000,200203,1,15,000000000,1,01,201612,3,2,02,0,12,31651,21822,21822,K31,
931314086,LOWER UMPQUA ECONOMIC DEVELOPMENT FORUM,% STEVEN MILLER,PO BOX 388,REEDSPORT,OR,97467-0388,0000,03,3,1000,200105,1,15,000000000,1,01,201609,0,0,02,0,09,0,0,0,S20,
931314105,TEFL INTERNATIONAL,,1200 BELLE PASSI RD,WOODBURN,OR,97071-5712,0000,03,3,2000,200211,1,11,000000000,1,01,201607,1,4,01,0,07,2912,266164,266164,B30,
931314198,KEYS TO THE KINGDOM MINISTRIES,% DIANE BRYANT,156 WOOD DUCK LN,ROSEBURG,OR,97471-7845,0000,03,3,7000,200208,1,10,000000000,1,01,201512,0,0,06,0,12,0,0,0,X21,
931314220,YAMHILL COMMUNITY CLUB,,PO BOX 293,YAMHILL,OR,97148-0293,0000,03,3,1000,200106,1,15,000000000,1,01,201701,3,2,02,0,01,31025,18377,18377,S20,
931314273,HEALTH CARE FOR ALL OREGON-ACTION,% CHARLOTTE MALONEY,1443 SE 122ND AVE,PORTLAND,OR,97233-1204,0000,04,3,1000,200310,2,00,000000000,1,01,201612,3,3,02,0,12,27213,38666,38666,E01,
931314278,SOUTHERN OREGON WINERY ASSOCIATION,% PATRICK A BURNS,PO BOX 1476,MEDFORD,OR,97501-0109,0000,06,3,2000,200311,2,00,000000000,5,01,201612,2,2,02,0,12,14360,22100,22100,S41,
931314279,EUGENE HEALTH & PERFORMANCE FOUNDATION,,590 W 13TH AVE,EUGENE,OR,97401-3461,0000,03,3,1000,200303,1,15,000000000,1,01,201612,1,3,01,0,12,9960,54783,54783,N40,
931314285,OREGON SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,% JASON FRIESEN,1488 OAK ST,EUGENE,OR,97401-4043,0000,03,3,2000,200410,1,16,000000000,1,01,201612,3,2,02,0,12,86906,10300,10300,H90,
931314301,SISKIYOU MUSIC PROJECT,% FREDERICK A SOUED PRESIDENT,PO BOX 576,ASHLAND,OR,97520-0020,0000,03,3,1000,200110,1,16,000000000,1,01,201612,3,3,02,0,12,32157,42115,42115,A60,
931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION,% CAMPBELL GRONER,PO BOX 4484,PORTLAND,OR,97208-4484,0000,03,3,1000,200105,1,15,000000000,1,01,201603,8,7,01,0,03,13616298,6095009,6064618,E112,
931314541,CATHOLIC DAUGHTERS OF THE AMERICAS,,994 MT ANGEL-GERVAIS RD NE,GERVAIS,OR,97026-0000,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,13,0,07,,,,,2481 OUR LADY OF PERPETUAL ADORATIO
931314548,GRACE HILL FELLOWSHIP,% GARY EBERLY,42355 NW OAK WAY BOX 341,BANKS,OR,97106-6021,0000,03,3,7000,200209,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
931314705,BIBLE WAY COMMUNITY CHURCH,% KELLY HASKINS,1569 NW ALABAMA WAY,PRINEVILLE,OR,97754-0000,3095,03,9,7000,197709,1,10,001029000,5,01,,0,0,06,0,12,,,,,
931314716,CLARKE FAMILY FOUNDATION,% BKR FORDHAM GOODFELLOW LLP,233 SE 2ND AVE,HILLSBORO,OR,97123-4016,0000,03,3,1000,200106,1,04,000000000,1,01,201612,4,3,00,1,12,160985,88895,,T20,
931314754,OREGON PROGRESS FORUM,,333 SE 2ND AVE,PORTLAND,OR,97214-1028,0000,03,3,1000,200202,1,15,000000000,1,01,201612,4,4,01,0,12,118376,246648,246648,C010,BUS PROJECT FOUNDATION
931314758,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% KATE ROHNER,2500 E ST,BAKER CITY,OR,97814-1539,0776,03,9,2000,194501,1,16,059349000,1,01,201708,2,3,01,0,08,18466,64347,37855,,36043 BAKER FFA ALUMNI
931314764,MARYS RIVER WATERSHED COUNCIL,% SANDRA COVENY,PO BOX 1041,CORVALLIS,OR,97339-1041,0000,03,3,6000,200205,1,15,000000000,1,01,201706,4,4,01,0,06,171154,407395,407191,C27,
931314829,BALLET DIANE HYRST,% DIANE HYRST,249 W GLENWOOD RD,MEDFORD,OR,97501-8810,0000,03,3,2000,200210,1,16,000000000,1,01,201512,0,0,02,0,12,0,0,0,A99,
931314924,WILLAMETTE VALLEY MINERS,% RICHARD STEPPER,PO BOX 13044,SALEM,OR,97309-1044,0000,07,3,1000,201607,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,P20,
931314938,WHISKEY HILL JAZZ CLUB,% JOHN S WILLIAMS,19791 S FISCHERS MILL RD,OREGON CITY,OR,97045-9689,0000,03,3,2000,200106,1,16,000000000,1,01,201608,0,0,02,0,08,0,0,0,A6C,
931315010,MERCY ENTERPRISE CORPORATION,% JACKIE VAN ANDA,43 SW NAITO PKWY,PORTLAND,OR,97204-3569,0000,03,3,2100,200206,1,15,000000000,1,01,201606,6,6,01,0,06,3840015,2760391,2471495,P99,
931315027,OREGON MANUFACTURING EXTENSION PARTNERSHIP INC,,7650 SW BEVELAND RD STE 170,PORTLAND,OR,97223-8295,0000,03,3,1000,200201,1,15,000000000,1,01,201606,6,7,01,0,06,1936674,6399719,6399719,S43,
931315132,FE ESPERANZA Y AMOR IGLESIA DE DIOS,,70 W CHERRY AVE,HERMISTON,OR,97838-0000,1619,03,9,7000,196402,1,10,001030059,5,01,,0,0,06,0,12,,,,,
931315142,ANTIQUE POWERLAND MUSEUM ASSOCIATION INC,% CHARLES PHILPOT,3995 BROOKLAKE RD NE,SALEM,OR,97303-9732,0000,03,3,1000,200210,1,16,000000000,1,01,201612,5,4,01,0,12,773411,302001,301341,A50,
931315162,R E A P INC,% LEVELL THOMAS HENDERSON,PO BOX 3442,PORTLAND,OR,97208-3442,0000,03,3,1200,200203,1,15,000000000,1,01,201606,4,5,01,0,06,289783,721449,702311,P20,
931315219,IRVINGTON SOCCER CLUB,% AKIKO M BERKMAN,2832 NE 14TH AVE,PORTLAND,OR,97212-3203,0000,03,3,1200,201510,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,N64,
931315221,ALIVE CHRISTIAN CHURCH,,5625 NE ELAM YOUNG PKWY STE 400,HILLSBORO,OR,97124-6422,0000,03,3,7000,200411,1,10,000000000,1,01,,0,0,06,0,08,,,,,
931315301,COUNCIL OF FILIPINO AMERICAN ASSOCIATIONS CFAA,% ENRICO TADEO,3935 LANGTON ST,EUGENE,OR,97402-5627,0000,03,3,1200,200407,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,A23,
931315409,BLESS THE CHILDREN,% JOY DULL,PO BOX 20811,KEIZER,OR,97307-0811,0000,03,3,1000,200105,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,P30,
931315493,FRIENDS OF THE VERNONIA PUBLIC LIBRARY,% JENNFER BUTCHER,701 WEED AVE,VERNONIA,OR,97064-1191,0000,03,3,1000,200305,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,B11,
931315508,NORTHWEST CHILDRENS OUTREACH,% CAROLYN A QUATIER,PO BOX 1604,LAKE OSWEGO,OR,97035-0562,0000,03,3,1000,200201,1,15,000000000,1,01,201612,5,6,01,0,12,576322,2697970,2697970,P19,
931315639,CHINTIMINI CHAMBER MUSIC,% JOAN CALDWELL,PO BOX 2174,CORVALLIS,OR,97339-2174,0000,03,3,1000,200208,1,15,000000000,1,01,201612,3,3,01,0,12,25108,79379,64913,A68,
931315642,YAMHILL COUNTY SHERIFFS SEARCH AND RESCUE,% YAMHILL COUNTY SHERIFF,535 E 5TH ST,MCMINNVILLE,OR,97128-4531,0000,03,3,1000,200410,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,M23,
931315647,JAPANESE GARDEN FOUNDATION OF OREGON,% JAMES A LARPENTEUR JR,PO BOX 3847,PORTLAND,OR,97208-3847,0000,03,3,1000,200207,1,17,000000000,1,01,201612,6,5,01,0,12,3667927,601777,601777,C11,
931315696,WESTERN ORCHARD PEST AND DISEASE MANAGEMENT CONFERENCE,% RICK HILTON,15210 NE MILEY RD,AURORA,OR,97002-9543,0000,03,3,2000,200902,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,S40,
931316057,NEW ARTISTS PERFORMING ARTS PRODUCTIONS,% ANITA ALMICH,88586 TROUT POND LN,BANDON,OR,97411-6318,0000,03,3,1000,200303,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,A12,
931316076,HIS LOVING HANDS,% ROBYN DAVIDOW,545 MILL STREAM WOODS,STAYTON,OR,97383-2000,0000,03,3,1700,200108,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
931316152,SLOW FOOD U S A INC,% CHERYL BROCK,PO BOX 11284,PORTLAND,OR,97211-0284,4272,03,9,1200,200402,1,15,000000000,5,01,201612,0,0,02,0,12,0,0,0,K40,SLOW FOOD PORTLAND OR
931316153,TEAM CONTINENTAL,% BUD MANSUR PRES,31180 SW RIVER LANE RD,W LINN,OR,97068-9423,0000,03,3,1000,201409,1,16,000000000,1,01,201612,4,3,01,0,12,119942,59691,59691,M40,
931316183,CORNERSTONE COMMUNITY SERVICES,% LAVERNE E DAVIS,2216 NE KILLINGSWORTH ST,PORTLAND,OR,97211-5539,0000,03,3,1000,201407,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,W99,
931316287,KLAMATH-LAKE INTERGROUP INC,,707 HIGH ST,KLAMATH FALLS,OR,97601-2923,0000,03,3,1000,201707,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,F21,INTERGROUP
931316345,JESSIE F RICHARDSON FOUNDATION,% KEREN BROWN WILSON,15900 SE 82ND DR,CLACKAMAS,OR,97015-9502,0000,03,3,1000,200202,1,03,000000000,1,01,201612,5,4,00,1,12,594407,382032,,P81,
931316365,HARNEY YOUTH THEATRE GUILD,% BETTE L ERWIN,PO BOX 143,HINES,OR,97738-0143,0000,03,3,1000,200202,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,A65,
931316377,THURSTON MAT CLUB,% LACEY CARTER,PO BOX 655,WALTERVILLE,OR,97489-0655,0000,03,3,1000,201605,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,N60,
931316666,WESTERN STATE STRATEGIES,% RUTHALICE ANDERSON,PO BOX 40305,PORTLAND,OR,97240-0305,0000,04,3,1000,200504,2,00,000000000,1,01,201612,3,0,02,0,12,38016,0,0,W20,
931316765,UNITED COMMUNITY PARTNERS INC,% WILLIAM SCHUHLE,PO BOX 545,HALFWAY,OR,97834-0545,0000,03,3,1000,200110,1,15,000000000,1,01,201606,0,0,02,0,06,0,0,0,S20,UCP INC
931316767,THE THOMPSON FOUNDATION INC,% GENE THOMPSON,6860 SW WINDING WAY,CORVALLIS,OR,97333-2609,0000,03,3,1000,200105,1,04,000000000,1,01,201612,5,3,00,1,12,883415,25212,,T20,
931316863,HELLS CANYON CHIEF JOSEPH PROJECT,,105 FIR STREET,LA GRANDE,OR,97850-2661,0000,04,3,3000,200208,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,C053,
931316924,PET OVER-POPULATION PREVENTION ADVOCATES INC,% REBECCA KIRK,PO BOX 711,BEAVERTON,OR,97075-0711,0000,03,3,4000,200202,1,15,000000000,1,01,201612,1,4,01,0,12,821,106430,106430,D40,POPPA INC
931316927,SOCIETY FOR NAMAGEMENT INFORMATION SYSTEMS,% BILL MALONE,818 SW 3RD AVE PMB 112,PORTLAND,OR,97204-2405,3701,06,9,2000,200101,0,00,000000000,1,01,201612,4,4,01,0,12,142242,146034,104697,,PORTLAND CHAPTER
931316950,TOASTMASTERS INTERNATIONAL,% TOAST OF CORVALLIS TOASTMASTERS C,5047 NW OAK HILLS DR,ALBANY,OR,97321-9363,0820,03,9,2000,194505,1,16,059319000,1,01,201612,0,0,02,0,12,0,0,0,,7900 TOAST OF CORVALLIS TOASTMASTER
931316987,WOODBURN EVANGELICAL CHURCH OF NORTH AMERICA,,1050 N BOONES FERRY RD,WOODBURN,OR,97071-9602,2146,03,9,7000,197102,0,10,001000000,5,01,,0,0,06,0,12,,,,,
931316998,PRAISE ASSEMBLY,% DAVE ROBERTS,189 MONMOUTH AVE S,MONMOUTH,OR,97361-2108,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
931317069,SPRING TREE FELLOWSHIP,% ROBERT M PORTER SEC,439 N 2ND ST,COOS BAY,OR,97420-2304,0000,03,3,1000,200204,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
931317109,NORTH MORROW COMMUNITY FOUNDATION INC,,PO BOX 277,BOARDMAN,OR,97818-0277,0000,03,3,1000,200203,1,15,000000000,1,01,201612,3,3,02,0,12,48777,31797,31797,A65,
931317126,MOTHER TERESA HOME,% CONNIE MOYER,PO BOX 255,MEDFORD,OR,97501-0017,0000,03,3,1000,200108,1,15,000000000,1,01,201612,5,4,01,0,12,502955,186373,179669,L41,
931317130,INSTITUTE FOR WILDLIFE PROTECTION,% DON WEBB,2630 ELINOR ST,EUGENE,OR,97403-1630,0000,03,3,1000,200207,1,15,000000000,1,01,201701,0,0,02,0,01,0,0,0,D05,
931317190,VISION ACTION NETWORK,% SIA LINDSTROM,3700 SW MURRAY BLVD STE 190,BEAVERTON,OR,97005-2372,0000,03,3,1000,200201,1,15,000000000,1,01,201706,4,4,01,0,06,234873,285069,285069,W24,
931317197,AREA 1 LIMITED ENERGY JATC MA1099,% DAVID D GILSON,11814 SW HALL BLVD STE 100,TIGARD,OR,97223-0000,0000,03,3,2000,200209,1,15,000000000,2,01,201612,3,4,01,0,12,85956,160067,159005,J220,
931317309,THE OREGON RHEUMATOLOGY ALLIANCE,% CODY K WASNER MD,1200 EXEC PKWY ST 300,EUGENE,OR,97401-0000,0000,03,3,1200,200208,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,E70,
931317471,EPSILON DELTA FOUNDATION,% JOSHUA PRICE,PO BOX 1606,WILSONVILLE,OR,97070-1606,0000,03,3,1000,200108,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,B82,
931317514,PTA OREGON CONGRESS,% SHOWNDA HORN,5901 SE HULL AVE,MILWAUKIE,OR,97267-6538,1305,03,9,2000,195505,1,16,059035000,5,01,201606,2,3,02,0,12,22510,34814,24460,,JENNINGS LODGE-CANDY LANE
931317582,HORIZON CHRISTIAN SCHOOL INC,,700 PACIFIC AVE,HOOD RIVER,OR,97031-2914,0000,03,3,2100,200205,1,11,000000000,1,01,201606,7,6,01,0,06,5783025,1620249,1620249,B20,
931317590,ONE FAIR WORLD SALEM OREGON INC,% ELLEN CHAMBERS,1790 19TH ST NE,SALEM,OR,97301-7936,0000,03,3,1000,200110,1,16,000000000,1,01,201702,3,4,01,0,02,84920,174659,86747,Q32,
931317605,DISABLED AMERICAN VETERANS AUXILIARY INC,% KRISTY HOLCOMB,2846 SW VOLCANO CT,REDMOND,OR,97756-8088,2473,04,9,1000,197310,1,00,908921000,5,01,201612,0,0,02,0,06,0,0,0,,14 RANDY L NEWMAN
931317606,TOASTMASTERS INTERNATIONAL,% JEFFERSON STATE TOASTMASTERS,305 S ROSE ST,PHOENIX,OR,97535-0050,0820,03,9,2000,194505,1,16,059319000,5,01,201612,0,0,02,0,12,0,0,0,A7XZ,6253 JEFFERSON STATE TOASTMASTERS
931317613,SUTHERLIN LIONS CHARITIES INC,% JON WHITE,PO BOX 973,SUTHERLIN,OR,97479-0973,0000,03,3,1000,200111,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,P12,
931317727,HELVETIA-ALPENGLUEHN SINGING SOCIETY,% TERESA GROSSEN BRANDT,20921 NW BENDEMEER RD,HILLSBORO,OR,97124-8519,0000,03,3,1000,200202,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,A23,
931317790,SOUTHERN OREGON CONFERENCE ASSN OF SEVENTH-DAY ADVENTISTS,% JOHN A ROGERS,19800 OATFIELD RD,GLADSTONE,OR,97027-2546,1071,03,9,7000,194704,1,10,211029000,5,01,200412,0,0,06,0,12,,,,,
931317889,ASTORIA SUNDAY MARKET,,PO BOX 973,ASTORIA,OR,97103-0973,0000,03,3,1000,200802,1,16,000000000,1,01,201706,4,4,01,0,06,110737,156559,156559,S20,
931317903,EDMUNDS WELL WILDLIFE SANCTUARY,,60838 SCOTTS BLUFF PL,BEND,OR,97702-2981,0000,03,3,1000,200110,1,15,000000000,1,01,201612,1,1,02,0,12,371,2097,2097,C34,
931317937,COMMUNICATION WORKERS OF AMERICA,% JOHN MUSWIECK,4426 MERITA TER,CENTRAL POINT,OR,97502-9319,1102,05,9,1000,000000,0,00,000000000,0,01,201612,0,0,02,0,12,0,0,0,,OREGON STATE COUNCIL
931317966,PORTLAND INSIGHT MEDITATION COMMUNITY,% ROBERT BEATTY,6536 SE DUKE ST,PORTLAND,OR,97206-6665,0000,03,3,7000,200107,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
931318015,SOLID ROCK CHURCH OF GRANTS PASS,,1832 DOWELL RD,GRANTS PASS,OR,97527-9168,1675,03,9,7000,196408,1,10,001029000,5,01,,0,0,06,0,12,,,,,
931318052,SAVING GRACE INC,% PRESIDENT,PO BOX 803,WINCHESTER,OR,97495-0803,0000,03,3,1000,200202,1,15,000000000,1,01,201606,6,5,01,0,06,1630802,666843,655432,D20,
931318062,KIDS CLUB OF HARNEY COUNTY,% KEVIN L PRYSE TREAS,PO BOX 1035,BURNS,OR,97720-7035,0000,03,3,1200,200112,1,15,000000000,1,01,201612,6,5,01,0,12,1051848,670951,627600,O23,
931318144,COASTER THEATER FOUNDATION,% MAURIE D CLARK,9770 SW SUNSHINE CT,BEAVERTON,OR,97005-4100,0000,03,3,1200,200204,1,17,000000000,1,01,201612,6,5,01,0,12,1270462,726045,247423,A650,
931318189,CITY HEALING CENTERS INC,% VICKI ANDERSON,3233 NE CADET AVE,PORTLAND,OR,97220-3601,0000,03,3,1700,200210,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,X21,PORTLAND HEALING ROOMS
931318193,PORTLAND INTERNATIONAL HOUSE OF PRAYER,% RENEE BOUCHER,8350 SW 162ND PL,BEAVERTON,OR,97007-4985,0000,03,3,7000,200204,1,16,000000000,1,01,201612,0,0,02,0,12,0,0,0,X21,
931318303,MCMINNVILLE CHRISTIAN FAITH CENTER INC,% PASTOR ROBERT GRADY,PO BOX 716,MCMINNVILLE,OR,97128-0716,0000,03,3,7000,200111,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
931318313,OREGON ANIMAL CARE CENTER,% NANCY BORSCHOWA,PO BOX 620,TURNER,OR,97392-0620,0000,03,3,4000,200211,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,D20,
